f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Planet
86355827.432,78901993.391,52518924.577,66598213.766,48299007.024,48990149.693,60415430.823,14275101.96,52129877.669,60275152.835,60792424.975,41840594.425,75235437.174,86368325.682,38917018.815,27512431.997,24591063.004,46406391.093,63023365.674,80636267.699,35910344.67,15826659.443,90586229.403,80730349.325,42825751.567,20580160.459,13354677.958,41926678.998,73235920.737,61556136.187,47594691.776,26389825.193,59584526.949,25227387.279,83126703.471,53379336.902,26665836.678,50322570.729,47344516.466,96472930.975,71443821.402,65945845.717,63400020.636,82886274.224,11602182.031,73380898.428,40553004.132,32061184.605,90058686.613,69772713.894,1,0,0
86353062.029,78905889.461,52522219.52,66794293.156,48296895.118,48990110.798,60428509.295,14264000.52,52135091.676,60285332.771,60780893.025,41838521.015,75214320.477,86368407.636,38918454.876,27523759.719,24743651.25,46395484.153,62779247.764,80636861.875,35906269.21,15827198.959,90584875.17,80720177.365,42826509.467,20570203.322,13366420.67,41922041.301,73245902.844,61566147.067,47585359.562,26392186.741,59584619.783,25227097.689,83138225.963,53398301.366,26649157.018,50276768.765,47350947.764,96472499.682,71441110.631,65942208.085,63401824.091,82880254.341,11606465.634,73381314.627,40552186.394,32061265.29,90056045.955,69759717.321,1,0,0
86355952.816,78904286.885,52518920.625,66597247.2,48300970.59,48990158.722,60415223.472,14275752.556,52130464.424,60213305.964,60952950.853,41843520.405,75236160.163,86368412.802,38916643.982,27512381.524,24592124.573,46403475.569,63023892.092,80637051.584,35910283.97,15826764.091,90586268.117,80729993.471,42825636.037,20580498.037,13354781.946,41927692.291,73237103.469,61558442.138,47595945.796,26391053.296,59584543.653,25227134.799,83127551.079,53378862.602,26666921.388,50320185.42,47348397.646,96473000.942,71443790.652,65944822.773,63374528.159,82886294.897,11603375.658,73381350.858,40553077.858,32063168.545,90056869.229,69771255.921,1,0,0
86355827.434,78901986.076,52518924.579,66598213.743,48299007.021,48990149.693,60415430.822,14275101.955,52129877.67,60275152.847,60792425.067,41840594.42,75235437.173,86368320.689,38917018.792,27512431.846,24591063.215,46406391.09,63023365.49,80636267.675,35910344.658,15826659.443,90586229.406,80730348.642,42825751.557,20580160.436,13354677.972,41926678.999,73235920.74,61556136.194,47594691.779,26389825.102,59584526.949,25227387.279,83126703.505,53379336.9,26665836.67,50322570.71,47344516.466,96472930.97,71443821.405,65945845.651,63400020.636,82886273.941,11602182.032,73380898.349,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86619051.924,78895144.776,52519363.234,66620634.79,48292573.304,48990295.76,60411261.251,14265957.705,52129801.985,60272891.379,60802621.75,41836100.553,75239825.488,86357879.774,38734854.689,27507565.913,24589618.612,46421736.529,62875745.599,80632796.583,35909961.146,15826607.015,90583459.01,80733704.421,42823945.104,20600300.646,13355271.496,41923209.371,73246306.889,61509619.295,47607950.481,26372740.027,59583679.025,25225037.725,83100591.207,53387628.593,26666567.479,50316796.661,47348385.947,96472744.338,71435121.74,65935474.21,63419332.406,82871341.065,11604611.472,73371518.983,40553100.522,32058820.69,90066714.564,69776755.779,1,0,0
86371076.579,78909344.624,52518627.535,66587929.517,48291480.897,48990255.947,60423691.463,14258856.963,52129145.76,60261461.765,60861186.627,41878132.119,75243134.746,86387476.091,38977834.772,27488176.932,24592969.282,46413552.981,62952751.649,80640370.433,35928470.0,15824879.243,90585985.533,80728237.59,42825581.238,20581879.761,13373872.559,41932310.625,73236670.745,61858545.043,47595735.916,26401068.453,59584455.544,25231950.926,83132974.708,53341906.695,26668108.472,50322220.751,47352060.435,96471544.449,71443099.566,65934058.538,63464583.876,82871256.403,11588669.488,73383067.449,40557704.163,32061738.981,90058751.171,69773990.158,1,0,0
86307285.012,78893731.481,52519722.591,66593786.225,48291562.438,48990026.016,60404542.812,14089206.282,52131160.843,60274478.776,60790910.264,41846366.354,75236924.256,86374151.75,38924814.733,27508907.558,24594608.386,46426992.463,62941974.696,80624047.779,35909032.757,15830540.429,90585293.173,80746065.764,42848799.028,20570549.659,13355283.122,41925404.835,73243793.865,61570270.19,47576525.239,26377865.071,59583479.73,25228572.066,83121158.274,53412596.143,26666687.344,50427591.74,47354062.777,96472903.172,71444795.986,65945164.596,63334168.503,82884075.484,11615100.477,73377677.904,40542532.286,32062095.826,90047030.094,69774221.552,1,0,0
86146860.817,78897708.811,52510970.808,66592630.544,48287242.058,48990098.785,60420897.966,14261630.489,52129128.374,60265839.69,60778296.105,41838887.518,74842486.05,86373679.536,38917941.914,27480678.903,24606061.067,46386172.495,63118448.563,80631286.218,35908269.309,15818657.056,90585517.458,80733897.374,42827226.69,20576280.159,13351096.713,41926448.529,73236652.354,61556049.032,47592647.054,26372193.208,59584452.247,25227182.507,83153948.445,52310224.45,26672413.605,50308236.021,47372830.313,96472738.35,71429252.917,65950329.306,63407826.658,82893248.248,11600851.258,73438449.947,40554844.454,32067291.365,90057805.033,69774733.425,1,0,0
86359107.022,78896626.648,52519104.996,66596691.016,48295131.962,48990486.471,60425389.821,15429296.447,52128108.184,60435038.409,60811356.02,41805526.771,75208527.84,86369324.054,38863630.129,27505710.25,24599996.686,46419044.93,62975259.794,80628752.584,35904159.581,15826796.461,90579694.837,80729591.867,42825403.681,20587894.263,13345154.365,41923228.596,73244010.643,61555729.444,47591646.034,26362427.294,59584339.873,25230976.05,83135207.46,53371381.072,26665154.484,50299801.187,47336998.009,96472147.148,71448748.654,65948986.924,63373917.842,82883058.118,11607656.047,73438745.349,40551185.752,32044452.33,90058442.035,69769245.011,1,0,0
86395068.945,78897115.001,52520863.127,66603486.876,48326750.63,48991227.265,60410145.137,14319538.767,52129829.798,60435183.379,60779972.03,41820973.621,75253964.874,86373197.031,38952748.279,27497887.328,24586096.344,46415969.345,62977793.058,80651392.635,35900729.387,15825291.322,90586039.894,80742331.945,42827786.035,20577902.886,13354738.522,41928248.305,73236746.89,61552935.166,47596333.105,26377446.971,59585195.112,25237963.126,83136186.465,53376906.662,26668077.247,50320414.744,47358817.576,96472423.124,71442345.079,66046013.765,63403340.785,82887967.153,11642239.945,73381882.759,40561800.032,32064975.95,90059751.513,69774332.954,1,0,0
86357972.527,78915923.223,52516442.438,66592753.472,48298474.268,48989684.231,60447967.377,14236986.973,52130835.904,60291976.493,60807133.555,41818521.569,75113650.703,86376055.724,38866432.713,27522349.694,24574161.001,46409064.144,62983126.934,80623165.196,35913034.412,15833087.831,90584973.077,80760789.088,42826472.201,20577934.699,13353578.008,41880215.363,73343482.843,61554789.353,47579262.366,26375648.42,59584479.509,25234748.013,83185216.86,53400152.329,26665144.153,50312938.513,47319949.431,96471912.595,71441286.974,65944341.999,63409792.875,82884134.628,11602996.266,73363745.044,40558264.306,32062326.523,90058741.659,69770655.579,1,0,0
86349863.191,78908381.797,52519012.093,66597528.777,48298993.046,48990068.28,60417158.597,14280626.139,52130424.626,60279082.606,60791264.323,41843867.204,75220617.609,86370113.536,38920698.862,27508832.682,24590071.268,46408718.131,63027585.525,80636326.565,35911447.895,15827285.354,90586732.179,80729990.933,42825814.889,20579315.191,13359416.717,41927524.371,73241673.307,61563327.701,47596612.219,26390520.014,59584532.186,25208183.79,83132276.032,53380334.762,26666251.75,50323122.858,47352248.652,96472536.425,71455626.598,65956743.947,63391593.638,82888104.983,11620405.213,73380118.082,40555531.563,32060377.4,90058999.813,69772641.95,1,0,0
86355827.432,78901986.076,52518924.577,66598213.779,48299006.99,48990149.691,60415430.822,14275101.96,52129877.668,60275152.829,60792424.961,41840593.813,75235437.176,86368325.703,38917018.78,27512431.993,24591063.295,46406391.353,63023365.694,80636268.008,35910344.668,15826659.443,90586229.405,80730348.637,42825751.556,20580160.467,13354677.972,41926678.999,73235920.729,61556136.191,47594691.774,26389825.159,59584526.949,25227387.275,83126703.504,53379336.899,26665836.691,50322570.721,47344516.469,96472930.973,71443821.436,65945845.715,63400020.636,82886274.252,11602182.031,73380898.347,40553004.13,32061184.605,90058686.614,69772713.894,1,0,0
86433968.882,78902588.263,52519090.394,66586155.093,48288268.661,48988950.673,60404143.866,14270149.589,52128555.433,60273688.909,60794788.93,41854444.412,75224618.465,86368700.433,38996611.812,27534067.669,24603968.17,46391523.833,57698046.664,80629092.467,35907888.809,15825576.887,90629412.755,80725988.797,42828859.218,20579338.579,13354294.864,41926599.076,73243769.528,61552997.851,47593491.405,26409311.088,59584949.827,25230323.681,83127890.139,53394716.421,26660338.472,50322101.063,47310625.15,96472088.72,71453967.094,65898283.811,63412262.521,82901612.34,11600485.361,73378444.159,40544933.951,32059613.376,90066335.605,69791976.301,1,0,0
86358310.462,78899101.129,52515877.997,66602067.705,48307292.086,48990855.349,60408868.652,14296969.469,52129507.6,60279248.029,60794914.371,41846758.895,75309295.198,87385625.702,38942400.344,27474497.265,24576888.56,46455273.89,63019734.551,80615618.411,35911186.16,15827528.908,90588156.837,80726977.335,42826393.399,20580565.617,13353751.683,41929100.772,73231889.882,61553477.221,47596304.869,26384336.138,59584983.238,25224551.037,83110534.539,53368907.747,26663026.943,50312561.235,47338613.177,96471960.257,71443623.516,65945285.958,63372234.711,82890092.973,11596707.2,73381741.295,40550264.389,32060873.603,90051880.786,69780314.273,1,0,0
86388918.176,78901468.647,52518679.096,66572986.864,48289607.079,48989398.987,60417986.773,14271620.633,52143865.061,60799794.976,60798320.066,41883312.772,75238295.504,86370939.653,39115254.849,27517059.49,24598893.744,46405171.909,62962985.324,80635719.654,35903927.995,15830007.961,90588090.557,80732256.324,42825495.937,20592391.891,13355931.85,41925022.836,73247513.584,61554701.208,47597884.886,26357421.914,59584437.237,25227031.092,83131874.951,53382276.755,26665862.555,50160627.172,47346444.08,96472894.973,71444273.057,65922415.583,63388598.774,82890402.948,11610565.655,73382170.158,40546853.548,32062822.505,90058184.659,69785560.936,1,0,0
86355827.432,78901986.075,52518924.576,66598213.748,48299007.078,48990149.694,60415430.822,14275101.95,52129877.666,60275152.857,60792424.961,41840594.439,75235437.177,86368325.739,38917018.796,27512431.993,24591063.312,46406390.145,63023365.615,80636267.669,35910344.659,15826659.443,90586229.401,80730348.641,42825751.553,20580160.169,13354677.973,41926678.998,73235920.737,61556136.19,47594691.78,26389825.347,59584526.949,25227387.278,83126703.495,53379336.899,26665836.673,50322570.734,47344516.465,96472930.97,71443821.413,65945845.713,63400020.636,82886274.226,11602182.033,73380898.627,40553004.135,32061184.605,90058686.613,69772713.894,1,0,0
86355827.431,78901986.076,52518924.577,66598213.732,48299007.135,48990149.694,60415430.822,14275101.958,52129877.663,60275152.656,60792424.967,41840594.473,75235437.182,86368325.674,38917018.782,27512431.999,24591063.257,46406391.169,63023366.312,80636267.854,35910344.663,15826659.443,90586229.401,80730348.636,42825751.559,20580160.411,13354677.972,41926678.999,73235920.732,61556136.163,47594691.775,26389825.061,59584526.949,25227387.279,83126703.548,53379336.9,26665837.288,50322570.692,47344516.466,96472930.978,71443821.406,65945845.722,63400020.636,82886274.223,11602182.031,73380898.355,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86358919.573,78903024.771,52519175.194,66594213.918,48304819.279,48990307.784,60444518.21,14264870.965,52129672.702,60256062.908,60813570.297,42025731.559,75308865.068,86359425.028,38907833.713,27491095.604,24596679.73,46419658.402,63144779.319,80639741.29,35911949.377,15828917.508,90586527.212,80729508.71,42826273.307,20595402.809,13352429.905,41934412.175,73229668.283,61558369.015,47601438.812,26383061.005,59584655.042,25229750.957,83157491.191,53371173.037,26667098.131,49906742.622,47346529.904,96472633.297,71443060.281,65942977.472,63405370.623,82876265.027,11604781.623,73385015.857,40550403.846,32060182.479,90062633.545,69784766.456,1,0,0
86412808.007,78937053.032,52519723.288,66596286.7,48311334.46,48990261.419,60461256.525,14271186.123,52131477.502,60281576.858,60787985.817,41873694.839,75064702.598,86385837.817,38908792.257,27519808.711,24599463.896,46405874.287,62982098.604,80640209.536,35920722.038,15812688.764,90616579.012,80721681.383,42829545.866,20584850.422,13350270.622,41911074.505,73172240.916,61578687.738,47592764.647,26362957.256,59583140.538,25228673.845,83088347.024,53384612.814,26664007.219,53861481.621,47378105.316,96472573.38,71437507.93,65934172.467,63382494.931,82877743.627,11599055.496,73415319.452,40552833.185,32061425.237,90057794.033,69771579.586,0,0,1
86355827.432,78901986.074,52518924.577,66598213.754,48299007.179,48990149.692,60415430.834,14275101.907,52129877.666,60275152.843,60792424.948,41840594.444,75235437.178,86368325.726,38917018.797,27512432.215,24591063.292,46406390.997,63023365.576,80636267.742,35910344.66,15826659.443,90586229.405,80730348.647,42825751.556,20580160.298,13354677.97,41926678.999,73235920.739,61556136.164,47594691.78,26389825.085,59584526.949,25227387.279,83126703.507,53379336.901,26665836.673,50322570.72,47344516.467,96472930.97,71443821.403,65945845.73,63400020.637,82886274.229,11602182.031,73380898.349,40553004.133,32061184.605,90058686.613,69772713.894,0,0,1
86359557.098,78898353.14,52519045.171,66498648.673,48301209.207,48990078.46,60395722.864,14267323.106,52128455.567,60272754.027,60822175.313,41846930.666,75233780.673,86361276.218,38920527.08,27493358.239,24592095.301,46395864.686,62989664.611,80634973.856,35914927.848,15828721.499,90586456.062,80726984.095,42827350.257,20580467.886,13359059.985,41924533.17,73247228.576,61566676.592,47595647.796,26354737.499,59584216.515,25229188.269,83127421.839,53358705.244,26665252.036,50307598.305,47351140.535,96478681.001,71442936.804,65944601.693,63403052.007,82885942.914,11617399.457,73390215.897,40555105.343,32061121.628,90057920.997,69775416.238,0,0,1
86342538.139,78908088.162,52518318.059,66595387.18,48300568.843,48987818.023,60427016.154,14267762.011,52132541.089,60276669.052,60850462.301,41839374.246,75231852.361,86372657.7,38958654.0,27518288.45,24593042.25,46397399.254,63037078.615,80637267.831,35915701.533,15837173.654,90586176.815,80730526.138,42825683.564,20584326.857,13384138.648,41927913.234,73233247.334,61724985.795,47583495.339,26416791.336,59584879.823,25225600.284,83125088.942,53402853.996,26665520.516,50333890.831,47348360.964,96473538.61,71438040.567,65883229.318,63395006.963,82886505.623,11602889.924,73382796.882,40552606.727,32060128.707,90058037.974,69762580.661,0,0,1
86357941.481,78910745.185,52519182.169,66617638.945,48296823.534,48990245.468,60405966.712,14272885.275,52128307.871,60261564.967,60800784.47,41838887.339,75219048.435,86370140.972,38905727.021,27525694.464,24596401.299,46417018.494,63108702.81,80633166.782,35910565.626,15823567.301,90589367.363,80724647.797,42826270.382,20554713.112,13354080.12,41935960.559,73253775.633,61546819.79,47595285.295,26393386.59,59584146.245,25231417.251,83128333.672,53372595.41,26662954.67,50238499.279,47339033.134,96471872.259,71446915.936,65942107.782,63427164.865,82887636.53,11578244.263,73359109.644,40554763.604,32060649.228,90058204.189,69782014.026,0,0,1
86364340.364,78902949.344,52518624.55,66599269.944,48302957.196,48990152.485,60415302.575,14234341.408,52130816.967,60271777.941,60804212.651,41842475.954,75240069.915,86368165.544,38914714.643,27524506.608,24586586.342,46405170.0,63062042.028,80638938.703,35906235.265,15825205.561,90588452.668,80697081.725,42825129.443,20580345.131,13354948.204,41926757.949,73225872.449,61559929.027,47595265.524,26384108.503,59584173.113,25237223.661,83134218.74,53396289.661,26674733.248,50321527.104,47349975.665,96472790.808,71443546.999,65947554.504,63396756.639,82884292.092,11607172.067,73391521.441,40552936.826,32061483.759,90058996.645,69766147.408,0,0,1
