f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,CelestialBody
86359944.724,78895577.225,52518875.447,66600434.368,48292537.684,48990713.685,60403001.483,14273186.588,52131613.966,60275069.602,60790719.274,41849825.848,75221051.558,86368915.924,38904537.044,27515236.05,24573386.091,46428605.057,63018222.333,80620170.219,35904779.274,15825914.218,90596890.222,80726598.191,42827362.512,20583099.465,13362102.336,41928190.512,73243186.447,61559972.064,47592559.611,26400378.916,59584390.129,25412250.486,83130778.215,53376587.954,26662736.769,50313120.876,47340556.408,96470902.829,71450214.081,65936877.595,63367167.865,82896860.18,11602875.013,73381428.531,40540505.601,32060320.496,90058717.652,69778407.611,0,0,1
86359070.683,78895578.699,52519136.472,66597801.751,48301205.948,48990286.017,60413848.875,14364236.61,52129975.535,60281356.972,60785055.506,41870060.61,75274120.615,86366449.189,38914579.681,27491056.313,24576728.934,46393126.584,62960306.083,80623800.868,35911926.116,15827003.687,90585749.776,80727450.221,42826553.413,20573673.07,13354446.061,41925549.104,73246794.747,61551895.048,47578255.205,26384470.28,59497842.196,25226528.13,83116209.491,53372390.095,26666517.56,50321465.105,47318869.849,96473301.215,71443211.486,65951514.709,63401667.3,82894996.298,11602305.342,73377133.879,40556421.976,32061115.375,90061072.509,69786023.791,0,0,1
86371718.801,78905485.457,52519271.612,66596036.59,48297077.073,48989080.201,60421035.563,14315137.79,52130719.505,60292446.954,60784675.227,41842014.062,75250125.092,86365351.206,38927948.448,27504125.251,24583447.963,46408911.451,62992940.107,80634059.164,35907507.97,15825573.39,90586579.682,80709671.274,42825815.87,20557646.201,13354362.241,41923327.021,73240769.61,61575308.458,47601780.589,26566104.552,59584882.281,25222780.45,83143439.443,53384506.592,26666060.136,50310867.69,47319805.152,96473128.424,71443477.525,65946395.854,63381075.736,82889407.565,11605170.621,73378697.368,40560605.841,32060484.327,90064987.185,69773144.058,0,0,1
86358700.853,78894803.867,52518613.862,66601214.686,48294704.285,48990281.945,60414681.091,14277625.951,52129833.916,60269819.458,60783418.582,41889261.022,75225088.265,86368915.784,38919022.776,27508048.761,24591253.164,46391078.518,63035221.322,80639795.529,35911766.475,15988562.092,90584602.447,80728703.764,42826470.956,20583321.105,13354408.234,41927357.739,73231720.231,61548986.989,47634089.241,26385360.189,59584368.423,25230340.438,83125701.759,53381851.582,26665662.308,50320334.015,47356474.194,96473150.586,71443240.021,65946651.173,63402594.69,82889945.785,11604740.5,73380646.609,40548221.631,32061660.966,90058088.779,69776889.235,0,0,1
86355827.431,78901986.074,52518924.577,66598213.75,48299007.18,48990149.692,60415430.822,14275101.959,52129877.671,60275152.831,60792424.956,41840594.444,75235437.632,86368324.525,38917018.814,27512431.993,24591063.186,46406391.08,63023365.458,80636267.78,35910344.654,15826659.443,90586229.402,80730348.658,42825751.555,20580160.449,13354677.972,41926678.998,73235920.747,61556136.135,47594691.779,26389825.545,59584526.949,25227387.279,83126703.493,53379336.899,26665836.676,50322570.768,47344516.467,96472930.969,71443821.42,65945845.703,63400020.636,82886274.237,11602182.033,73380898.33,40553004.133,32061184.605,90058686.613,69772713.894,0,0,1
86347301.057,78904269.433,52517410.145,66615555.03,48269990.909,48990119.939,60416077.451,14278045.079,52129441.706,60279124.101,60813249.655,41843158.892,75232653.186,86377837.341,38925873.586,27509767.61,24586758.955,46411672.414,63007576.926,80620916.414,35909866.397,15828654.417,90586562.099,80807358.116,42843831.528,20608666.572,13309024.352,41926307.473,73233438.499,61550214.826,47589399.758,26369062.659,59584866.725,25226659.367,83345202.849,53386373.508,26684574.216,50324835.264,47329680.106,96472666.396,71408566.966,65948394.759,63404747.243,82884864.423,11607466.446,73386680.892,40560863.32,32061062.685,90059342.712,69776947.075,0,0,1
86354217.53,78897495.821,52518763.626,66600752.2,48297931.918,48990144.472,60362622.898,14276964.823,52132927.237,60276301.69,60790263.934,41872240.304,75267653.616,86389857.382,38898194.938,27533661.907,24590268.272,46421638.992,63012420.129,80626813.54,35955836.543,15827624.13,90583891.27,80734879.991,42820167.991,20579368.107,13353698.38,41929713.766,73255964.691,61549610.08,47596021.454,26485535.061,59584211.382,25230177.482,83111623.612,53382536.653,26662838.62,50325399.424,47343942.647,96472297.614,71447970.446,65953528.099,63401382.37,82883941.015,11577570.013,73384526.006,40551092.73,32062840.854,90058844.933,69774306.409,0,0,1
86376180.375,78901737.106,52530900.115,66598222.874,48283102.852,48990387.752,60466166.503,14271191.556,52132589.063,60308129.077,60817456.474,41853847.168,75247957.234,86391173.838,38901529.227,27490733.912,24598765.482,46382751.641,63058204.04,80634423.85,35899770.172,15827875.199,90582148.635,80748021.076,42829899.72,20580819.68,13357457.332,41900721.602,73227037.565,61505087.574,47608905.432,26405603.16,59584393.511,25225101.359,83194773.221,53338074.929,26665674.808,50320038.014,47342174.063,96472267.951,71440193.268,65944897.323,63412657.881,82888153.427,11604236.049,73372528.625,40552454.214,31993961.088,90059464.789,69807342.863,0,0,1
86355358.855,78909575.583,52518431.569,66597377.006,48305594.612,48990215.117,60418373.51,14264103.32,52135014.64,60285009.2,60801545.722,41845386.625,75435087.982,86363987.725,38952754.773,27516879.003,24241738.401,46386578.715,62990578.528,80635443.108,35914144.19,15828637.895,90585822.969,80733226.442,42825523.707,20581457.409,13363629.596,42025691.283,73258294.5,61563276.15,47598358.536,26396800.215,59584345.519,25224454.417,83106112.034,53336489.324,26665136.378,50341784.226,47361003.681,96473401.248,71444481.335,65933690.72,63389841.396,82884047.85,11571915.784,73410350.106,40554560.027,32060452.084,90061658.083,69773704.005,0,0,1
86375633.829,78898229.874,52519532.502,66586296.045,48308690.041,48990302.35,60432280.617,14277253.023,52129465.098,60279558.611,60801393.926,41849624.053,75249640.105,86361713.981,38924025.37,27506962.161,24590648.623,46392922.017,63011066.865,80748927.053,35913465.782,15825033.811,90583272.269,80704524.96,42825239.417,20577263.024,13352263.376,41921424.853,73220188.559,61563889.861,47528697.904,26372243.84,59585300.564,25229989.605,83119166.869,53387085.505,26666145.078,50304500.336,47341594.832,96473432.158,71443646.351,65944624.299,63415722.584,82890026.296,11607665.12,73378533.554,40553681.985,32062299.568,90059834.62,69773543.086,0,0,1
86353691.401,78901369.829,52518763.644,66571425.933,48302542.314,48989688.147,60414715.073,14310608.84,52130430.499,60292598.225,60513325.748,41836929.879,75169226.382,86378382.667,38898738.31,27620839.191,24592873.649,46371545.496,62977388.002,80636154.824,35914406.583,15820023.566,90585276.832,80730630.705,42937073.369,20577116.24,13352242.076,41930818.606,73236029.202,61542554.529,47621764.204,26415294.073,59584672.716,25227370.668,82742618.182,53374106.956,26664690.051,50323174.988,47345632.807,96472977.659,71430621.258,65949419.611,62994235.955,82899391.647,11587974.536,73378088.814,40553162.583,32062420.919,90058370.059,69778904.28,0,0,1
86361876.46,78897875.163,52520734.442,66598785.347,48294884.612,48990183.898,60412833.861,14248772.516,52130635.0,60277632.565,60792107.137,41827076.805,75232648.945,86368060.484,38918485.363,27151822.234,24594812.393,46411748.896,63043995.214,80642349.025,35913061.066,15827375.699,90585969.012,80728805.472,42826161.812,20550582.015,13353704.074,41852474.934,73233659.184,61561419.297,47594050.822,26392349.93,59584750.633,25230915.578,83127319.477,53382213.081,26665357.081,50320633.715,47325942.914,96473228.101,71443406.312,65946014.606,63404548.157,82885563.55,11584918.26,73382838.963,40566602.273,32058958.308,90058839.408,69774121.803,0,0,1
86355827.432,78901986.074,52518924.576,66598213.757,48299007.037,48990149.692,60415430.822,14275101.962,52129877.668,60275152.834,60792424.944,41840594.45,75235437.187,86368325.573,38917018.776,27512432.0,24591063.177,46406390.994,63023365.806,80636273.894,35910344.66,15826659.443,90586229.405,80730348.55,42825751.556,20580160.455,13354677.972,41926678.997,73235920.741,61556136.186,47594691.777,26389825.063,59584526.949,25227387.279,83126703.486,53379336.901,26665836.672,50322570.645,47344516.462,96472930.978,71443821.434,65945845.714,63400020.636,82886274.222,11602182.032,73380898.359,40553004.133,32061184.605,90058686.613,69772713.894,0,0,1
86322883.666,78901515.617,52516524.653,66583887.096,48298156.688,48990115.972,60419469.955,14263567.211,52128215.262,60279306.699,60784592.968,41835286.921,75243710.144,86369941.631,38942813.21,27511535.772,24619306.127,46405781.832,63052128.707,80650422.31,35911801.331,15826912.688,90589054.648,80737693.865,42824878.026,20582812.459,13355468.688,41929535.019,73248813.293,61549653.797,47599580.389,26394763.266,59584676.928,24861408.96,83132502.055,52793010.524,26665033.933,50314427.63,47348294.177,96471081.354,71442329.086,65944058.709,63391091.577,82888609.561,11601003.982,73378786.648,40550848.432,32061497.765,90059087.067,69776819.639,0,0,1
86363530.212,78897262.822,52519002.654,66597218.758,48301626.505,48995559.536,60418940.555,14314903.66,52128653.147,60275630.371,60787623.591,41820967.73,75239696.656,86366560.592,38920752.463,27509564.615,24629668.417,46409989.124,63019447.753,80633670.028,35909453.234,15825848.809,90585571.509,80724167.719,42826060.731,20582764.271,13354407.166,41927340.527,73236028.383,61552714.156,47596325.945,26388595.142,59584653.2,25227557.733,83125046.126,53379291.342,26665062.038,50317988.705,47344496.324,96472818.125,71443551.393,65946357.636,63389786.693,82886835.089,11602057.563,73380333.767,40552151.326,32061104.913,90059860.126,69772351.673,0,0,1
86355827.432,78901986.073,52518924.577,66598213.593,48299006.923,48990149.692,60415430.822,14275101.957,52129877.667,60275152.824,60792424.965,41840594.444,75235437.275,86368325.68,38917018.776,27512431.999,24591063.235,46406391.906,63023365.214,80636267.815,35910344.658,15826659.443,90586229.403,80730348.702,42825751.555,20580160.439,13354677.975,41926679.001,73235920.694,61556136.166,47594691.782,26389832.116,59584526.949,25227387.279,83126703.429,53379336.892,26665836.677,50322570.735,47344516.467,96472930.972,71443821.404,65945845.7,63400020.636,82886274.23,11602182.031,73380898.343,40553004.133,32061184.605,90058686.613,69772713.894,0,0,1
86353152.877,78901858.295,52519106.853,66608684.895,48301473.236,48986685.994,60396108.171,14253995.178,52133364.533,60275159.46,60785537.21,41901659.243,75238667.329,86374835.376,38906768.088,27505241.964,24595249.017,46404319.532,63047419.707,80632441.927,35908600.396,15827512.747,90583728.622,80720841.858,43001365.22,20576254.813,13357169.431,41926131.833,73226764.882,61551191.287,47597825.872,26408121.877,59584653.623,25226841.478,83138001.682,53383710.423,26665903.368,50333735.485,47348149.671,96472321.144,71443260.571,65945160.753,63401781.099,82884706.852,11603399.97,73381422.488,40439275.488,32059287.231,90058564.247,69778315.904,0,0,1
86376069.995,78898705.811,52519176.69,66586943.233,48310225.023,48989917.084,60414308.314,14278445.897,52129450.004,60274443.59,60795956.058,41842124.823,75198149.444,86331073.699,38894114.977,27521188.69,24591419.13,46452933.737,63030519.453,80632945.406,35906231.583,15828449.006,90586182.051,80735749.267,42825943.061,20580050.807,13352762.837,41927202.044,73228313.733,61564751.638,47598356.56,26464704.048,59584079.548,25234246.976,83121964.326,53382804.901,26665909.561,50301575.949,47348913.918,96472995.387,71451242.227,65931031.408,63375608.635,82859387.988,11597814.378,73380395.466,40552235.844,32059610.003,90059179.146,69773522.383,0,0,1
86362396.915,78902735.583,52522189.783,66597912.004,48271587.701,48990287.646,60431228.883,14264613.582,52132222.306,60236717.809,60805736.315,41839541.456,75286246.081,86365132.162,38860427.264,27503263.825,24595185.924,46062569.123,63019630.874,80644694.834,35967791.998,15826078.427,90585798.912,80752235.435,42823845.779,20586130.613,13347068.311,41922849.287,73253294.764,61296735.883,47588223.058,26434075.996,59584452.543,25226678.43,83123417.849,53378925.18,26674721.124,50324036.171,47352016.692,96469005.239,71449979.716,65949536.556,63459686.49,82882271.676,11602837.596,73369248.728,40548485.037,32058245.272,90059898.39,69781740.139,0,0,1
86347995.043,78915928.503,52519095.698,66654481.413,48297073.424,48990052.992,60416422.482,14275615.55,52130804.656,60277177.649,60912171.449,41833742.003,75235074.794,86368864.202,38917465.86,27500653.63,24592133.856,46460809.778,62979779.308,80634761.147,35919588.897,15832924.761,90587952.623,80716288.311,42826030.418,20579088.767,13355454.801,41916078.781,73245692.93,61561156.383,47594922.216,26389142.378,59584794.773,25230771.809,83197811.019,53391991.759,26664942.377,50329207.722,47345061.16,96473233.986,71529080.782,65945990.564,63403962.63,82870962.8,11606126.868,73361788.996,40554778.515,32060381.687,90060284.652,69771256.41,0,0,1
86375455.1,78898593.712,52519912.937,66583988.252,48295310.109,48990298.897,60480840.872,14285547.889,52132039.209,60321047.367,60799359.641,41827162.982,75265041.174,86386785.141,38792597.643,27531113.24,24576623.785,46353044.023,62892776.92,80608354.653,35907006.21,15829695.111,90586376.74,80746425.77,42828007.378,20584662.983,13352979.741,41926200.3,73144631.29,61544756.837,47737378.387,26390882.637,59584824.256,25225561.752,83133018.314,53388494.137,26664656.287,50200766.543,47348598.893,96472394.517,71443006.266,65943958.902,63397629.042,82900867.532,11602811.942,73438000.022,40552413.076,32063531.316,90058240.688,69769763.298,0,0,1
86342980.502,78895992.93,52398111.945,66613836.221,48308160.572,48947170.574,60403208.269,14269094.63,52211063.194,60270458.364,60791423.719,41841466.935,75237757.996,86375321.897,38817978.585,27510121.831,24591199.403,46418449.413,63020974.194,80634827.704,35912294.447,15826631.575,90589612.54,80731491.043,42869713.242,20576739.463,13387941.434,41924631.736,73236060.153,61552972.393,47597176.663,26394179.175,59584439.774,25227189.497,83118034.737,53380264.339,26662446.545,50410493.411,47327100.167,96473950.943,71446342.171,65944318.303,63399579.26,82903522.111,11613708.645,73402599.331,40555215.354,32061186.63,90024277.038,69766460.712,0,0,1
86350083.932,78893260.928,52518589.413,66604641.909,47967575.458,48989879.35,60450509.377,14280156.282,52130645.42,60269662.801,60730534.923,41837634.621,75211024.269,86354278.887,38907366.333,27498132.895,24600378.629,46443952.643,63006855.238,80639185.047,35907217.762,15828010.081,90590389.567,80738471.431,42826217.377,20603117.043,13354459.706,41925606.557,73240710.264,61568165.366,47592718.575,26390511.213,59584003.542,25230519.837,83136697.007,53406494.354,26665212.124,50326170.419,47340718.741,96472780.224,71446436.031,66002739.996,63410424.071,82875256.405,11599913.777,73384990.819,40556447.152,32061515.198,90059741.286,69766006.971,0,0,1
86360145.194,78897993.719,52519609.39,66612081.086,48308638.58,48990390.681,60421842.77,14287590.479,52127968.4,60266261.916,60804417.076,41419283.69,75222356.666,86368411.004,38913213.422,27499553.566,24647239.072,46580486.175,62950534.363,80632789.761,35910872.17,15823045.626,90582354.763,80733251.004,42824589.538,20600302.725,13353874.531,41919680.682,73237262.739,61559524.758,47591944.012,26388450.449,59584153.476,25230272.476,83656542.076,53378671.864,26665618.926,50274620.573,47341030.18,96516875.075,71446669.258,65945536.374,63375929.335,82887287.967,11609435.031,73339067.967,40546888.582,32056376.524,90058203.767,69776245.633,0,0,1
86361804.056,78900613.071,52519276.498,66609791.032,48298854.04,48990067.44,60420425.753,14261108.252,52128624.429,60274141.184,60787157.904,41841580.613,75221761.473,86369604.76,38900743.49,27524505.789,24593036.215,46338501.392,63040048.791,80638263.121,35905061.703,15828362.492,90585192.08,80701677.04,42825677.853,20589775.162,13354655.026,41927989.631,73233205.911,61544992.382,47591125.33,26389753.87,59584532.873,25236608.545,83125113.829,53394731.128,26656800.177,50336586.615,47345248.895,96472996.584,71443895.065,65921323.561,63406946.022,82887970.981,11603524.674,73416138.004,40552511.33,32060167.425,90050097.874,69778723.639,0,0,1
