f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Place
990586.836,646834.887,646573.842,16848.925,460846.826,808698.795,70251.471,5647.776,25334.318,714723.873,419823.333,545479.7,878779.062,674979.132,110286.167,20099.858,636392.128,119821.185,162034.998,251196.388,140192.613,419440.151,922471.372,8255.351,8460.49,37811.532,867909.919,100399.529,54571.2,227867.283,2807.276,684524.561,383129.029,968865.75,17531.926,809628.297,291374.768,47269.661,36120.845,2461.799,197628.849,645541.164,2266.114,12977.998,668695.827,864572.161,90492.351,45856.86,138076.543,301550.681,1,0,0
990590.777,646829.907,646622.269,16842.003,460991.165,808803.373,70273.624,5645.106,25337.774,714649.836,420580.829,545479.781,878785.111,674971.585,110287.141,20247.563,636456.238,119796.435,161328.289,251277.814,140190.074,419411.144,922514.153,8259.985,8463.079,37821.234,867980.965,100427.319,54603.74,228226.376,2801.84,685146.17,383236.097,968817.221,17533.315,809596.156,292720.189,47317.438,36122.217,2460.852,197181.11,643495.602,2265.201,13028.358,668410.531,864397.113,90528.948,45876.127,138079.896,301545.511,0,0,1
990582.198,646831.123,645427.643,16826.111,460783.547,808996.631,70253.806,5647.449,25324.33,714655.115,421629.655,545479.666,878683.962,674973.7,110300.932,20112.242,636422.087,119814.814,161340.529,251208.674,140234.428,419428.563,922516.302,8244.588,8456.847,37806.672,867813.012,100369.887,54585.071,227920.807,2819.367,684540.746,383111.825,968886.299,17533.098,809587.841,291096.217,47317.582,36123.787,2461.833,197677.519,645379.246,2266.368,12970.49,668418.332,864420.944,90485.993,45849.3,138081.522,301548.402,1,1,0
990583.344,646834.977,646609.983,16845.741,460846.646,808537.631,70243.567,5647.376,25326.829,714645.56,421474.148,545479.488,878443.469,675000.418,110287.74,20106.615,636403.71,120277.18,161336.232,251191.923,140080.417,419414.294,922522.371,8241.256,8460.009,37812.64,867957.788,100336.209,54567.076,227733.996,2802.948,684727.722,383076.741,968892.646,17539.799,809616.864,291192.914,47329.853,36120.102,2460.896,197684.651,645615.805,2264.346,12979.748,668494.536,864434.846,90490.022,45849.78,138077.904,301539.007,1,1,0
990589.2,646830.116,646362.219,16845.256,460822.419,805483.093,70268.51,5647.52,25331.722,714867.301,420968.301,545479.612,878796.432,674978.205,110283.669,20102.672,636428.403,119827.729,161366.494,251190.105,140178.154,419440.843,922538.713,8280.35,8461.682,37781.475,867946.938,100435.966,54470.663,227750.729,2804.328,684595.292,383001.799,968868.829,17535.041,809605.648,291030.534,47313.965,36119.311,2461.773,197118.494,646096.866,2263.278,12981.833,668434.516,864399.676,90492.75,45848.052,138081.177,301555.707,1,1,0
990594.098,646833.304,646448.343,16848.48,460826.532,809117.885,70274.33,5647.201,25331.574,714689.998,419978.626,545479.753,878815.225,674974.388,110289.31,20145.968,636473.97,120265.254,161235.701,251224.069,140505.689,419425.872,922525.968,8230.762,8462.991,37821.715,867982.043,100365.508,54562.445,227777.114,2804.604,684789.39,383077.057,968961.329,17540.92,809610.642,291077.044,47336.427,36129.237,2460.764,197719.438,646067.071,2264.719,12979.299,668472.03,864414.095,90482.589,45856.191,138080.976,301555.685,1,1,0
990587.209,646834.501,645872.006,16847.286,460841.857,808845.408,70279.233,5647.583,25334.905,714694.543,419335.047,545479.709,878753.512,675055.603,110295.363,20112.838,636450.295,120342.066,161369.434,251211.932,140185.065,419428.731,922165.395,8244.733,8460.553,37816.891,867947.401,100092.194,54577.792,227603.444,2802.856,684578.716,383137.384,968847.282,17535.194,809582.57,291241.806,47324.646,36118.765,2461.822,197735.936,645356.755,2266.083,12978.658,668519.802,863788.911,90491.503,45849.79,138078.167,301547.578,1,1,0
990590.884,646832.73,646270.717,16847.705,460846.506,808788.54,70249.383,5647.307,25333.935,714714.597,419958.949,545479.863,878510.359,674973.444,110288.201,20103.757,636349.664,119830.921,161385.125,251238.469,140183.517,419408.348,922517.858,8244.044,8460.662,37816.518,867957.855,100402.785,54569.36,227841.838,2806.259,684496.4,383080.175,968895.34,17531.238,809607.771,291110.343,47316.42,36119.855,2461.576,197739.106,645467.716,2265.473,12959.388,668551.18,864425.989,90503.782,45838.086,138080.014,301552.721,1,1,0
990572.313,646832.353,645976.354,16829.57,460865.407,808758.5,70253.575,5647.411,25328.901,714172.61,419951.077,545479.652,878790.349,674924.505,110296.666,20113.247,636411.964,119800.546,161618.972,251192.489,140190.856,419330.582,922647.352,8242.721,8459.943,37812.604,867957.157,100377.177,54555.294,227539.85,2804.746,683728.264,383048.008,968891.89,17541.903,809575.529,291072.273,47299.607,36116.034,2461.659,197694.944,646088.182,2264.385,12977.196,668515.139,864399.216,90499.228,45879.93,138078.386,301552.899,1,1,0
990576.572,646835.396,646754.239,16852.466,460863.582,808701.238,70265.296,5647.127,25325.901,714684.008,420084.459,545479.609,878680.007,674951.524,110287.75,20117.521,636546.73,119813.119,161345.351,251271.877,140183.313,419428.768,922573.516,8247.76,8460.178,37802.492,867982.511,100342.854,54594.782,227718.38,2803.566,684620.019,383125.883,968957.186,17531.53,814317.435,292179.887,47323.724,36120.576,2463.849,196694.627,645820.324,2263.495,12980.815,668475.553,864367.608,90497.191,45859.612,138079.008,301552.424,1,1,0
990574.752,646838.986,646327.202,16829.923,460884.209,809044.285,70242.859,5647.261,25316.523,714672.275,419680.958,545480.355,878819.926,674939.447,110288.376,20110.466,636470.44,119812.281,161402.341,251253.888,140158.603,419542.874,922512.536,8242.954,8458.146,37815.774,867959.388,100381.09,54539.889,227545.417,2804.615,684501.624,383098.907,968891.468,17543.237,809583.611,290902.856,47786.414,36129.942,2462.738,197744.939,645504.465,2264.887,12976.729,668482.721,864384.545,90495.619,45871.507,138081.91,301550.907,1,1,0
990580.234,646834.449,645946.974,16840.813,460843.722,809145.012,70256.475,5647.101,25332.293,714671.468,420117.479,545479.62,878741.202,674995.686,110294.092,20097.924,636442.842,119809.207,161308.814,251177.953,140200.889,419364.466,922529.803,8242.639,8460.049,37811.328,867926.115,100307.006,54574.808,227751.018,2804.448,684070.098,383069.175,968908.443,17535.9,809620.143,291142.946,47340.916,36122.886,2461.377,197338.789,645696.823,2264.622,12988.358,668482.474,864078.753,90492.794,45846.131,138076.203,301551.525,1,1,0
990589.465,646835.443,646548.359,16847.201,460876.688,809000.878,70257.734,5647.621,25329.465,714688.032,422009.02,545479.629,878678.01,675009.651,110301.838,20107.37,636395.118,120287.858,161502.842,251301.501,140181.128,419421.725,922536.124,8242.596,8455.263,37805.539,868047.321,100320.641,54565.349,227796.315,2804.459,684603.669,383086.898,968846.448,17534.937,809601.362,291217.12,47327.4,36118.79,2461.326,197633.044,645400.364,2264.091,12977.146,668303.451,864447.407,90485.835,45845.907,138080.229,301552.365,1,1,0
990575.906,646833.17,646724.83,16830.237,460687.799,809098.007,70256.157,5647.417,25329.159,714615.952,419959.453,545479.599,878787.887,674960.349,110290.152,20109.437,636492.934,119797.348,161359.179,251189.688,140164.722,419405.556,922539.562,8239.693,8460.893,37817.525,867965.484,100371.307,54562.097,227622.979,2804.642,684662.565,383058.232,968894.008,17542.585,809589.965,291067.478,47332.229,36119.985,2462.698,197702.759,645753.453,2264.323,12979.611,668562.652,864432.069,90578.741,45868.661,138077.88,301551.071,1,1,0
990589.6,646834.64,645644.23,16832.098,460864.585,808996.003,70249.626,5647.307,25324.533,714655.477,419515.94,545479.763,878812.76,674985.294,110297.163,20112.256,636451.925,119793.706,161297.704,251169.358,140188.772,419425.303,922521.077,8243.564,8458.75,37815.871,867971.429,100198.593,54577.205,227744.794,2804.657,684521.202,383121.512,968878.137,17540.602,809581.135,291115.428,47321.236,36120.317,2461.496,197732.16,645687.137,2264.669,12980.157,668493.407,864442.65,90494.188,45850.156,138081.133,301548.561,1,1,0
990577.794,646837.746,646688.043,16827.717,460896.574,809156.22,70255.803,5647.349,25321.149,714652.417,419625.102,545479.375,878799.957,674985.366,110282.157,20111.176,636427.873,119827.209,161422.276,251183.74,140098.766,419417.338,922560.876,8242.544,8459.226,37821.782,867963.896,100480.528,54572.598,227640.62,2802.801,684583.477,382967.218,968843.624,17533.719,809592.559,291250.392,47321.604,36110.417,2461.22,197677.699,645826.197,2265.791,12980.273,668506.12,864611.146,90493.363,45865.758,138081.175,301552.515,1,1,0
990582.016,646835.369,646628.635,16830.538,460849.271,808782.358,70244.02,5647.429,25332.319,714662.571,419421.065,545479.617,878808.016,674974.426,110297.272,20111.01,636448.047,120318.805,161327.886,251243.383,140201.659,419420.366,922481.905,8241.217,8461.664,37821.241,867971.641,100153.459,54570.861,227644.266,2805.096,684422.509,383116.458,968845.561,17541.039,809602.069,291123.331,47258.967,36120.536,2461.679,197719.34,645927.93,2265.095,12980.02,668526.861,864415.636,90496.95,45853.554,138080.646,301552.055,1,1,0
990586.369,646833.495,645623.051,16834.117,460885.609,809000.101,70247.142,5647.049,25249.422,714688.008,420015.052,545479.688,878787.002,674972.491,110294.829,20110.537,636416.21,120331.566,161306.191,251232.634,140177.708,419417.354,922523.296,8242.783,8459.428,37820.444,867966.113,100301.798,54578.476,227692.877,2805.412,684670.623,383115.399,968877.639,17541.954,809596.52,291124.273,47294.811,36118.245,2461.368,197724.586,645840.276,2264.514,12980.239,668527.028,864405.732,90488.809,45863.801,138080.95,301551.144,1,1,0
990597.392,646838.636,649450.133,16849.694,460889.678,808532.292,70267.647,5645.979,25332.633,714755.486,411414.859,545479.575,878809.575,674979.583,110284.994,20110.803,636689.056,119833.645,161307.745,251191.17,140291.762,419386.217,922327.586,8247.132,8458.991,37827.952,867960.17,100727.434,54632.727,228018.73,2802.837,684621.49,383093.285,968848.259,17538.662,809608.931,293178.907,47338.685,36118.112,2459.469,198183.899,645546.408,2268.075,12984.511,668454.552,864169.5,90099.058,45852.104,138081.394,301550.9,1,1,0
990561.063,646833.77,646438.83,16831.83,460880.718,809200.772,70240.088,5647.387,25331.995,714712.698,419999.199,545479.766,878804.38,675049.321,110286.503,20105.255,636426.006,119807.746,161366.201,251287.481,140167.515,419416.435,922539.834,8242.797,8460.52,37814.593,867974.343,100352.289,54578.296,227931.996,2805.461,684577.475,383150.487,968888.346,17537.992,809597.337,291203.648,47335.027,36120.591,2459.615,197776.785,645746.338,2263.789,13010.826,668449.255,864429.878,90482.712,45858.338,138077.904,301548.35,1,1,0
990584.949,646835.414,645821.476,16845.953,460789.592,809213.295,70241.161,5646.968,25330.164,714690.998,419764.282,545479.644,878203.483,674972.69,110286.567,20108.308,636398.625,120260.672,161428.098,251196.467,140212.035,419417.783,922539.794,8239.149,8490.7,37823.819,867965.497,100346.835,54547.162,227953.016,2803.325,684578.588,383098.332,968877.73,17534.343,809608.324,291198.232,47287.101,36113.687,2461.241,197010.333,645768.57,2265.157,12980.322,668435.143,864417.149,90487.183,45850.739,138082.952,301552.662,1,1,0
990599.235,646834.128,646799.085,16837.924,460874.463,808980.231,70259.389,5647.383,25332.349,714708.44,419899.988,545479.527,878777.645,674992.037,110299.332,20110.463,636471.281,119816.588,161238.851,251256.018,140182.033,419393.982,922524.544,8239.211,8460.736,37817.088,867966.954,100421.55,54606.483,227936.492,2805.016,684610.279,383107.713,968847.934,17532.598,809612.749,291834.038,47303.174,36121.037,2462.277,197745.859,645449.145,2266.22,12982.214,668422.414,864410.416,90486.236,45859.227,138074.196,301552.064,1,1,0
990588.213,646836.676,646856.8,16834.38,460873.831,808703.119,70237.432,5648.335,25335.879,714780.312,419949.724,545479.632,878877.49,674999.976,110291.98,20113.506,636417.281,119818.354,161542.858,251229.576,140209.487,419404.722,922637.891,8233.528,8460.831,37785.774,867968.021,100396.404,54523.304,227684.139,2806.261,684633.701,383083.384,968932.912,17536.254,809589.883,291245.781,46811.834,36123.683,2461.093,197683.411,646124.529,2263.108,12977.579,668494.505,864387.773,90480.597,45855.443,138081.449,301552.735,1,1,0
990589.663,646832.962,646232.354,16829.779,460859.359,808990.248,70249.198,5647.542,25321.285,714643.134,419895.411,545479.593,878773.659,674852.789,110298.135,20111.249,636429.5,119807.837,161429.305,251205.8,141306.713,419439.978,922511.07,8243.944,8460.548,37793.232,867953.71,100376.224,54567.237,227619.388,2804.09,684417.447,383040.135,968877.853,17543.245,809611.607,291423.58,47305.533,36122.433,2465.521,197762.469,645864.013,2262.499,12973.588,668497.766,864416.5,90491.895,45841.572,138074.518,301553.051,1,1,0
990584.146,646835.47,646673.096,16822.945,461664.022,809268.11,70256.706,5647.204,25335.329,714732.552,422256.81,545479.414,878871.55,674991.928,110290.099,20110.122,636457.977,119880.471,161304.387,251310.734,140328.22,419371.237,922533.636,8240.771,8460.688,37815.066,867961.622,100377.772,54560.491,227896.591,2805.6,684537.501,383099.376,968889.063,17531.765,809606.563,291093.609,47343.908,36113.94,2460.877,197712.766,645258.441,2265.919,12977.739,668358.812,864423.295,90441.731,45854.004,138079.107,301550.749,1,1,0
990603.018,646832.708,646803.611,16840.939,460765.235,808780.55,70256.041,5646.791,25117.408,714172.843,419870.011,545479.364,878721.84,674974.733,110294.174,20128.5,636482.278,119852.607,161425.199,251227.704,140184.802,419429.171,922496.202,8245.25,8459.092,37804.893,867984.052,100376.009,54572.092,227797.643,2806.075,684577.562,383112.186,968933.757,17537.866,809649.223,291162.472,47312.79,36119.722,2464.385,197711.207,645580.011,2266.797,12980.899,668511.717,864391.934,90495.566,45853.844,138078.818,301550.724,1,1,0
990579.886,646833.377,646403.461,16829.527,460822.113,808781.541,70268.931,5647.738,25329.723,714675.985,419952.153,545479.392,878769.158,674902.233,110291.199,20113.017,636424.258,119808.29,161528.655,251202.473,140166.974,419363.97,922662.194,8243.033,8458.979,37816.205,867973.914,100387.258,54570.682,227565.547,2805.711,684650.21,383052.301,968889.775,17540.347,809578.052,291079.438,47286.134,36118.841,2462.418,197648.842,645925.138,2265.853,12977.676,668540.608,864405.394,90497.148,45866.814,138079.052,301551.848,1,1,0
990591.238,646835.21,646088.566,16833.903,460732.53,808833.594,70852.125,5646.849,25339.173,714721.605,420183.303,545479.66,878802.747,674973.655,110289.645,20103.866,636285.3,120231.698,161343.287,251217.672,140202.455,419407.219,922518.197,8242.982,8461.151,37842.558,868185.897,100379.111,54567.896,227721.889,2804.902,684564.968,383124.176,968874.592,17540.14,809605.746,291063.794,47323.613,36110.559,2461.202,197782.682,645750.956,2273.959,12979.476,668462.065,864335.926,90491.763,45855.56,138081.402,301553.554,1,1,0
990578.6,646831.186,646142.444,16832.5,460924.629,808805.787,70248.977,5646.92,25332.468,714650.069,419918.904,545479.623,878809.196,675012.076,110288.424,20111.75,636432.582,119792.436,161345.538,251194.181,140178.985,419784.599,922538.19,8240.518,8462.183,37812.397,867627.261,100406.365,54578.97,227670.37,2803.956,684953.113,383062.092,968853.253,17535.144,809594.06,291126.143,47317.456,36119.388,2461.456,197725.614,645764.647,2265.137,12977.053,668474.568,864361.466,90488.219,45850.29,138080.28,301548.87,1,1,0
990586.302,646835.374,645906.927,16847.278,460856.734,808813.823,70262.717,5647.639,25319.438,714666.334,419519.272,545479.738,878772.915,674956.23,110296.976,20100.128,636459.792,119807.095,161476.112,251347.154,140197.802,419408.588,922520.42,8243.222,8459.172,37814.559,867885.869,100469.869,54563.166,227625.644,2800.336,684611.311,383081.71,968848.176,17534.802,809590.583,290999.399,47305.66,36120.008,2461.865,197718.522,645539.26,2266.518,12979.855,668729.446,864333.756,90492.347,45852.309,138077.922,301547.877,1,1,0
990600.587,646833.794,646354.435,16848.153,460595.367,808804.826,70206.401,5647.406,25319.998,714684.583,420041.424,545479.657,878790.024,674959.784,110299.444,20104.471,636461.633,119866.058,161369.804,251266.837,140184.022,419395.048,922553.489,8243.864,8458.931,37822.317,867609.521,100369.385,54568.475,227582.507,2805.108,684557.656,383104.191,968892.005,17541.363,809614.31,290888.064,47392.99,36111.026,2461.324,197743.584,645909.04,2263.066,12979.886,668532.588,864362.21,90440.235,45861.826,138081.322,301555.397,1,1,0
990591.261,646836.608,646644.592,16846.029,460899.919,808957.507,70280.921,5647.283,25332.243,714730.324,419329.051,545479.588,878807.289,674988.258,110291.138,20105.909,636487.623,119828.766,161352.342,251229.815,140190.204,419410.539,922664.517,8242.304,8461.328,37813.49,867962.03,100418.106,54570.055,227976.429,2804.269,684503.458,383121.154,968844.199,17488.857,809610.201,290843.556,47336.367,36120.343,2462.848,197731.876,645396.604,2264.168,12982.144,668436.264,864423.234,90490.208,45850.869,138081.487,301552.176,1,1,0
